date,coin_id,symbol,price_usd,total_volume_usd,daily_return,log_return,roll_vol_30d,roll_mean_30d
2024-06-17,binancecoin,BNB,604.3,141794445.7183,-0.010641781270465,-0.010698809976964568,0.5584905280929039,621.3233333333334
2024-06-18,binancecoin,BNB,588.6,269411551.1401,-0.025980473274863414,-0.026323927568140372,0.5655136062780756,621.7933333333333
2024-06-19,binancecoin,BNB,599.3,155686523.0016,0.01817872918790342,0.01801547166476709,0.5487453075585158,621.7833333333333
2024-06-20,binancecoin,BNB,587.7,172878669.7902,-0.019355915234440024,-0.019545693845534652,0.5410295554149543,620.7566666666665
2024-06-21,binancecoin,BNB,586.1,111683509.5204,-0.0027224774544836183,-0.0027261901362212546,0.5408227249084887,619.8
2024-06-22,binancecoin,BNB,591.1,58889744.9883,0.008530967411704449,0.008494784347940224,0.5348553067550591,619.5266666666666
2024-06-23,binancecoin,BNB,577.5,82700074.1585,-0.023007951277279726,-0.02327676543437528,0.5406524997164185,618.7666666666667
2024-06-24,binancecoin,BNB,568.1,201975223.9453,-0.016277056277056223,-0.01641098283286735,0.5428890385052634,617.6233333333333
2024-06-25,binancecoin,BNB,578.2,101775508.7125,0.017778560112656328,0.017622370019164585,0.5471064502781735,616.8899999999999
2024-06-26,binancecoin,BNB,573.0,89021816.7667,-0.008993427879626537,-0.009034112867506232,0.5470877480792363,615.8600000000001
2024-06-27,binancecoin,BNB,581.7,114879067.5068,0.015183246073298573,0.01506913420197639,0.5501575852385556,615.1933333333333
2024-06-28,binancecoin,BNB,567.4,120971213.4525,-0.024583118445934415,-0.024890328541964924,0.5556008300925859,614.25
2024-06-29,binancecoin,BNB,570.0,57037745.3195,0.004582305252026853,0.004571838453844925,0.556019230068889,613.4133333333334
2024-06-30,binancecoin,BNB,582.2,98063504.92,0.02140350877192998,0.021177670482927166,0.5615611935804237,613.0300000000001
2024-07-01,binancecoin,BNB,576.9,109661771.2101,-0.009103400893163971,-0.009145090048679222,0.559857880012374,612.1966666666666
2024-07-02,binancecoin,BNB,580.1,83595650.9873,0.005546888542208528,0.005531561209175076,0.5602881392127665,611.4366666666667
2024-07-03,binancecoin,BNB,556.7,162074388.468,-0.040337872780555006,-0.041174007282556484,0.5582499852890686,609.1133333333333
2024-07-04,binancecoin,BNB,513.6,271362063.6033,-0.07742051374169212,-0.08058174281371067,0.5110738285249333,603.3766666666667
2024-07-05,binancecoin,BNB,497.7,477944738.996,-0.030957943925233655,-0.03144726651124293,0.5058227813838472,596.6733333333334
2024-07-06,binancecoin,BNB,526.0,116325464.473,0.056861563190677034,0.05530372687320129,0.5482704387940104,590.5
2024-07-07,binancecoin,BNB,490.7,141525511.5082,-0.06711026615969584,-0.06946826964185218,0.5780117176019605,584.0566666666667
2024-07-08,binancecoin,BNB,510.6,290874412.6181,0.040554310169146124,0.03975356171152575,0.604005978748818,578.3199999999999
2024-07-09,binancecoin,BNB,516.9,104783981.2704,0.012338425381903662,0.012262927394610195,0.6085382796222578,573.1166666666667
2024-07-10,binancecoin,BNB,524.7,107482904.158,0.015089959373186357,0.014977238490672501,0.5664678637281929,569.77
2024-07-11,binancecoin,BNB,524.8,139656345.3707,0.0001905850962453659,0.0001905669372131011,0.5555918982321041,567.1800000000001
2024-07-12,binancecoin,BNB,533.8,109277155.6752,0.017149390243902385,0.017003999340544425,0.5490054327669875,564.3266666666666
2024-07-13,binancecoin,BNB,532.4,85959545.6284,-0.0026227051330085516,-0.00262615044946713,0.5401847928335758,562.08
2024-07-14,binancecoin,BNB,544.8,79894219.4869,0.023290758827948954,0.023023668314346088,0.5473956700643088,560.13
2024-07-15,binancecoin,BNB,585.3,189865878.4188,0.07433920704845809,0.07170578146187255,0.6060360986175032,559.3666666666667
2024-07-16,binancecoin,BNB,576.2,198747610.3712,-0.015547582436357232,-0.015669713646746915,0.6077272523345809,558.2133333333334
2024-07-17,binancecoin,BNB,568.9,114191416.2815,-0.012669212079139291,-0.012750150893826508,0.6081411789116629,557.0333333333333
2024-07-18,binancecoin,BNB,571.9,87460889.8859,0.005273334505185412,0.005259479164668765,0.6021989039074142,556.4766666666667
2024-07-19,binancecoin,BNB,593.4,194179639.0283,0.03759398496240607,0.03690455693545098,0.613193943961526,556.2800000000001
2024-07-20,binancecoin,BNB,593.1,85733754.6122,-0.0005055611729017917,-0.0005056890120403836,0.609268117720578,556.4599999999999
2024-07-21,binancecoin,BNB,602.5,145514213.204,0.015848929354240315,0.01572464652012903,0.6115078018226425,557.0066666666667
2024-07-22,binancecoin,BNB,587.2,126474838.8711,-0.025394190871369182,-0.02572218806450412,0.6177880854292951,556.8766666666667
2024-07-23,binancecoin,BNB,581.9,125103987.1786,-0.009025885558583191,-0.009066865637681668,0.6130837752549081,557.0233333333333
2024-07-24,binancecoin,BNB,574.9,93548644.6785,-0.012029558343357949,-0.012102499033378997,0.611792672308844,557.25
2024-07-25,binancecoin,BNB,570.6,161664095.8419,-0.007479561662897871,-0.007507673849845581,0.6091609195964253,556.9966666666667
2024-07-26,binancecoin,BNB,580.9,89808484.418,0.018051174202593723,0.017890186219087157,0.6116150037545817,557.26
2024-07-27,binancecoin,BNB,581.6,107622930.3255,0.0012050266827337008,0.0012043012208228041,0.6093535557374441,557.2566666666667
2024-07-28,binancecoin,BNB,583.9,53762708.786,0.003954607977991742,0.0039468090701823095,0.6027981256206811,557.8066666666667
2024-07-29,binancecoin,BNB,574.3,125254349.9433,-0.016441171433464685,-0.01657782741924114,0.6057082962257719,557.95
2024-07-30,binancecoin,BNB,588.2,94752452.1439,0.024203378025422495,0.023915118249644055,0.6069726222968954,558.15
2024-07-31,binancecoin,BNB,576.5,113838698.8411,-0.019891193471608393,-0.020091686410781035,0.610317782721522,558.1366666666667
2024-08-01,binancecoin,BNB,575.1,158920157.6353,-0.002428447528187272,-0.002431400989405148,0.6100375809381857,557.97
2024-08-02,binancecoin,BNB,542.9,158973647.91,-0.05599026256303263,-0.05761879780830322,0.6263871304278104,557.51
2024-08-03,binancecoin,BNB,529.6,131076763.6382,-0.024498065942162417,-0.024803136288606902,0.5641328203115941,558.0433333333333
2024-08-04,binancecoin,BNB,496.9,198331072.8714,-0.061744712990936645,-0.06373320601452366,0.5977598850585698,558.0166666666667
2024-08-05,binancecoin,BNB,464.2,936709946.2717,-0.06580800965989131,-0.06807330476793821,0.6087638063353374,555.9566666666667
2024-08-06,binancecoin,BNB,484.8,221910821.6103,0.04437742352434304,0.043420940914768114,0.5831608122272245,555.76
2024-08-07,binancecoin,BNB,475.0,155878721.2477,-0.020214521452145195,-0.020421630720463466,0.5685991666404666,554.5733333333334
2024-08-08,binancecoin,BNB,517.1,142644959.0329,0.0886315789473684,0.08492147536753455,0.6437165464879644,554.58
2024-08-09,binancecoin,BNB,508.7,99252951.0151,-0.01624444014697357,-0.016377827573456526,0.6438333895207112,554.0466666666666
2024-08-10,binancecoin,BNB,523.1,65106264.4061,0.028307450363672215,0.02791419854784616,0.6517101466781986,553.99
2024-08-11,binancecoin,BNB,503.4,107396614.4,-0.03766010323073987,-0.03838756767534995,0.6619637797576549,552.9766666666667
2024-08-12,binancecoin,BNB,518.2,146276671.4102,0.029400079459674267,0.028976185426794154,0.6706807858437865,552.5033333333333
2024-08-13,binancecoin,BNB,524.2,132679939.5935,0.01157854110382095,0.0115120227612964,0.6667024743678709,551.8166666666667
2024-08-14,binancecoin,BNB,523.4,115904285.2938,-0.0015261350629531822,-0.0015273007932605951,0.6125260970730623,549.7533333333334
2024-08-15,binancecoin,BNB,519.2,119729441.4465,-0.008024455483377824,-0.008056824706165153,0.6112319621290914,547.8533333333332
2024-08-16,binancecoin,BNB,519.7,90234466.8196,0.0009630200308166081,0.0009625566245159008,0.6104831908555354,546.2133333333334
2024-08-17,binancecoin,BNB,541.6,104648859.6598,0.04213969597844902,0.04127599958366898,0.6292647469609186,545.2033333333334
2024-08-18,binancecoin,BNB,531.2,80080999.4861,-0.019202363367799125,-0.019389123435841153,0.616168161826256,543.13
2024-08-19,binancecoin,BNB,558.4,126752012.1447,0.051204819277108404,0.04993695328593859,0.6439451818059767,541.9733333333334
2024-08-20,binancecoin,BNB,569.4,239532350.7605,0.019699140401146176,0.01950762339577451,0.6453900252191638,540.87
2024-08-21,binancecoin,BNB,570.1,194150513.2876,0.0012293642430629692,0.0012286091935990954,0.6396818851483701,540.3
2024-08-22,binancecoin,BNB,582.9,211506200.4228,0.022452201368180935,0.02220386101396783,0.6439942305117886,540.3333333333334
2024-08-23,binancecoin,BNB,591.7,226667831.476,0.015096929147366822,0.014984104631144496,0.6444874898209743,540.8933333333333
2024-08-24,binancecoin,BNB,580.5,189230078.1068,-0.01892851106979898,-0.0191099485447023,0.6476688925391783,541.2233333333334
2024-08-25,binancecoin,BNB,573.9,112871783.1875,-0.01136950904392764,-0.011434636023629296,0.6458752198282149,540.99
2024-08-26,binancecoin,BNB,548.2,157546934.309,-0.04478132078759356,-0.04581498124563136,0.6649430950258245,539.8766666666667
2024-08-27,binancecoin,BNB,533.3,162636857.1307,-0.027179861364465707,-0.027556066262129076,0.6704705206403623,538.19
2024-08-28,binancecoin,BNB,537.0,144652361.6358,0.006937933620851489,0.006913976902308341,0.6694987789573718,536.9466666666666
2024-08-29,binancecoin,BNB,536.4,89803592.1243,-0.0011173184357542443,-0.0011179431013412834,0.6628517359018443,535.22
2024-08-30,binancecoin,BNB,535.2,105438037.1851,-0.0022371364653243075,-0.002239642593504687,0.6600015133670039,533.8433333333334
2024-08-31,binancecoin,BNB,532.9,51436756.3339,-0.004297458893871564,-0.004306719511282235,0.660032267381871,532.4366666666667
2024-09-01,binancecoin,BNB,512.4,105736484.8896,-0.03846875586413967,-0.039228219280157454,0.6436301444663286,531.42
2024-09-02,binancecoin,BNB,526.3,135310263.7192,0.027127244340358958,0.026765822337153963,0.6456932969566027,531.3100000000001
2024-09-03,binancecoin,BNB,518.7,118957795.679,-0.014440433212996262,-0.014545711002378638,0.6063839928475679,532.0366666666666
2024-09-04,binancecoin,BNB,507.6,220932561.9079,-0.02139965297860036,-0.021631945517121925,0.5591859741247972,533.4833333333333
2024-09-05,binancecoin,BNB,502.4,89376836.949,-0.010244286840031647,-0.010297120686243803,0.5413979089875028,534.07
2024-09-06,binancecoin,BNB,487.2,176434177.2464,-0.030254777070063632,-0.03072189875830159,0.5477277613510899,534.4766666666667
2024-09-07,binancecoin,BNB,493.5,69061059.8594,0.012931034482758674,0.012848142477849059,0.45898832090377223,533.69
2024-09-08,binancecoin,BNB,503.1,67747241.9683,0.019452887537994012,0.019266098623736676,0.4613351378362808,533.5033333333333
2024-09-09,binancecoin,BNB,518.7,106181387.9937,0.03100775193798455,0.030536723860081702,0.46344461357484434,533.3566666666667
2024-09-10,binancecoin,BNB,517.0,83683310.8278,-0.003277424330055956,-0.0032828068489254244,0.4428331975646361,533.81
2024-09-11,binancecoin,BNB,530.1,106177105.3379,0.025338491295938237,0.0250227934853314,0.4398820533575951,534.2066666666667
2024-09-12,binancecoin,BNB,544.5,148485556.5668,0.02716468590831922,0.02680227437925479,0.4477502513502164,534.8833333333333
2024-09-13,binancecoin,BNB,556.4,151886434.1994,0.02185491276400353,0.021619517676272543,0.45317883126040703,535.9833333333333
2024-09-14,binancecoin,BNB,553.3,76552118.0914,-0.005571531272465902,-0.005587110145223828,0.45256787184122216,537.12
2024-09-15,binancecoin,BNB,553.4,114158887.1805,0.00018073377914329392,0.000180717448761437,0.4526012621463891,538.2433333333333
2024-09-16,binancecoin,BNB,533.7,145272204.9542,-0.035598120708348224,-0.036247184012926204,0.4488950168091552,537.98
2024-09-17,binancecoin,BNB,546.2,106087089.093,0.023421397789020082,0.023151325699705516,0.450872889132844,538.48
2024-09-18,binancecoin,BNB,559.5,109823535.9459,0.024350054924935804,0.024058318712375175,0.4236847626561697,538.5166666666667
2024-09-19,binancecoin,BNB,567.0,173555626.4165,0.013404825737265424,0.013315775975772156,0.4206482246747646,538.4366666666667
2024-09-20,binancecoin,BNB,569.0,146299260.296,0.003527336860670305,0.0035211303985789606,0.4208181302228071,538.4
2024-09-21,binancecoin,BNB,588.6,121144029.985,0.034446397188049316,0.033866401673041585,0.43044178338702727,538.59
2024-09-22,binancecoin,BNB,588.7,118527723.4824,0.00016989466530747954,0.0001698802348432457,0.42718085550411067,538.49
2024-09-23,binancecoin,BNB,604.5,225838917.1862,0.026838797350093424,0.026484954020631685,0.4313212725667022,539.2900000000001
2024-09-24,binancecoin,BNB,605.9,158406716.9744,0.0023159636062861644,0.002313285896095982,0.4288509183412421,540.3566666666667
2024-09-25,binancecoin,BNB,587.4,131577137.9882,-0.030533091269186352,-0.03100893718642369,0.4108902028136039,541.6633333333333
2024-09-26,binancecoin,BNB,596.3,199000531.3556,0.015151515151515138,0.015037877364540502,0.3986104134239743,543.7633333333333
2024-09-27,binancecoin,BNB,606.8,216600653.3691,0.017608586282072736,0.017455351345316922,0.401359225120193,546.09
2024-09-28,binancecoin,BNB,601.1,159074265.4612,-0.009393539881344615,-0.009437937429260676,0.4037557082075486,548.2466666666667
2024-09-29,binancecoin,BNB,595.6,95653191.0634,-0.009149891864914328,-0.009192009235262446,0.4057869443758891,550.26
2024-09-30,binancecoin,BNB,567.4,187098291.1132,-0.04734721289456023,-0.04850477843510308,0.4440577778835197,551.41
2024-10-01,binancecoin,BNB,547.3,266084992.2632,-0.03542474444836097,-0.036067424224878526,0.4404784939690398,552.5733333333334
2024-10-02,binancecoin,BNB,542.5,154229595.0561,-0.008770327060113159,-0.008809012735257728,0.43291687064848056,553.1133333333332
2024-10-03,binancecoin,BNB,544.8,119668355.7484,0.0042396313364054805,0.004230669420687945,0.4293643963813894,553.9833333333333
2024-10-04,binancecoin,BNB,555.3,102741705.8821,0.01927312775330403,0.019089753412258968,0.42506196586546857,555.5733333333334
2024-10-05,binancecoin,BNB,563.0,70050933.4191,0.013866378534125756,0.013771119892128926,0.4238787423049666,557.5933333333334
2024-10-06,binancecoin,BNB,570.3,60348493.1096,0.012966252220248498,0.012882910022802618,0.40610141506226,560.3633333333333
2024-10-07,binancecoin,BNB,564.3,122157732.7852,-0.010520778537611797,-0.010576513187398788,0.4087956245202702,562.7233333333334
2024-10-08,binancecoin,BNB,580.8,164556094.6575,0.029239766081871288,0.028820438535491884,0.41446754347188575,565.3133333333333
2024-10-09,binancecoin,BNB,570.7,187764600.0406,-0.017389807162534243,-0.017542785967923736,0.4107849621245229,567.0466666666666
2024-10-10,binancecoin,BNB,563.9,100625398.3754,-0.011915191869633857,-0.01198674672952604,0.41362182951918225,568.61
2024-10-11,binancecoin,BNB,573.6,105075683.8837,0.017201631494945913,0.017055358472274167,0.409166605124124,570.06
2024-10-12,binancecoin,BNB,576.6,78315432.7874,0.0052301255230124966,0.0052164959188911505,0.39993914312270634,571.13
2024-10-13,binancecoin,BNB,572.2,67955148.4416,-0.007630939993062746,-0.007660204588291888,0.3947842811470519,571.6566666666665
2024-10-14,binancecoin,BNB,589.1,147353933.5377,0.029535127577769993,0.02910736791163175,0.4059619525289396,572.85
2024-10-15,binancecoin,BNB,594.5,191193163.4713,0.009166525207944254,0.0091247676031948,0.4066307449865598,574.22
2024-10-16,binancecoin,BNB,600.9,155177541.6939,0.010765349032800575,0.010707815209045643,0.3827631744111399,576.4599999999999
2024-10-17,binancecoin,BNB,592.9,115638450.5871,-0.013313363288400715,-0.013402780626560229,0.38091926421549793,578.0166666666667
2024-10-18,binancecoin,BNB,599.2,81756722.0332,0.010625737898465326,0.010569681489687862,0.37426310244102584,579.34
2024-10-19,binancecoin,BNB,597.7,47206621.5769,-0.00250333778371159,-0.0025064763728012006,0.3724585324660247,580.3633333333333
2024-10-20,binancecoin,BNB,605.9,74016985.857,0.013719257152417397,0.013626000120734671,0.37472155228744375,581.5933333333334
2024-10-21,binancecoin,BNB,598.8,166472429.799,-0.011718105297903958,-0.01178730340547009,0.35953027255683784,581.9333333333332
2024-10-22,binancecoin,BNB,593.8,121183814.7858,-0.008350033400133627,-0.00838509021581389,0.360886700584796,582.1033333333334
2024-10-23,binancecoin,BNB,584.9,131627008.0264,-0.01498821151902996,-0.01510166988067931,0.3519324062986898,581.45
2024-10-24,binancecoin,BNB,594.5,86192860.0254,0.01641306206189097,0.01627982368185647,0.35697234307090125,581.0699999999999
2024-10-25,binancecoin,BNB,575.3,148562012.6002,-0.03229604709840206,-0.0328290722615888,0.3589725536529151,580.6666666666665
2024-10-26,binancecoin,BNB,583.4,69636988.2744,0.014079610637928175,0.01398141356437342,0.35840829950307773,580.2366666666666
2024-10-27,binancecoin,BNB,589.2,55358950.4306,0.009941720946177623,0.009892627154854203,0.35452867601276,579.65
2024-10-28,binancecoin,BNB,601.1,112841110.9841,0.02019687712152063,0.019995625456641082,0.36050688322023644,579.65
2024-10-29,binancecoin,BNB,606.3,183028445.4459,0.00865080685410069,0.008613603032568532,0.36014244139691615,580.0066666666665
2024-10-30,binancecoin,BNB,595.6,111921261.7247,-0.017648029028533574,-0.01780561226783094,0.32128977681323395,580.9466666666667
2024-10-31,binancecoin,BNB,576.6,162569407.1743,-0.031900604432505086,-0.03242051560555216,0.3161162226609476,581.9233333333334
2024-11-01,binancecoin,BNB,573.1,139653646.5376,-0.006070065903572619,-0.006088563646609982,0.31511461543850056,582.9433333333334
2024-11-02,binancecoin,BNB,568.6,81923716.4734,-0.007852032804048115,-0.007883022340792325,0.3167810832550684,583.7366666666666
2024-11-03,binancecoin,BNB,557.7,121252911.9394,-0.019169890960253233,-0.019356015821391365,0.318179715407418,583.8166666666667
2024-11-04,binancecoin,BNB,552.5,147460854.17364,-0.009324009324009452,-0.009367750003600272,0.3159351872180702,583.4666666666667
